optID,time,tradeDate,inventory(k) ,contractType,dayToExpire,iv,strikePrice,delta,gamma,rho,theta,vega,pre_settlePrice,settlePrice_chg,spotPrice,theoryMargin,theoryPrice,settlePrice
10002002,72,2020/3/30,2.123,1,86,33.7,2.952,-0.6729,0.8183,-0.005,-7.00E-04,0.0047,0.3287,0.5,2.68,9.00E-04,0.3311,0.3302
10002002,73,2020/3/31,2.138,1,85,33.1,2.952,-0.6805,0.8239,-0.005,-7.00E-04,0.0046,0.3306,-0.1,2.675,0.0022,0.3324,0.3302
10002002,74,2020/4/1,2.086,1,84,33.1,2.952,-0.6861,0.8263,-0.005,-7.00E-04,0.0045,0.3303,0.5,2.671,0.0019,0.334,0.3321
10002002,75,2020/4/2,2.139,1,83,31.4,2.952,-0.6571,0.8453,-0.0047,-7.00E-04,0.0047,0.3314,-9.5,2.706,0.0107,0.3107,0.3
10002002,76,2020/4/3,2.211,1,82,31.4,2.952,-0.6713,0.8503,-0.0048,-7.00E-04,0.0046,0.2984,3,2.694,0.0087,0.3161,0.3074
10002002,77,2020/4/6,1.643,1,79,31.8,2.952,-0.6762,0.8611,-0.0046,-7.00E-04,0.0045,0.2984,3,2.694,0.0065,0.3139,0.3074
10002002,78,2020/4/7,1.644,1,78,30,2.952,-0.6314,0.8772,-0.0043,-8.00E-04,0.0048,0.3074,-13.6,2.743,0.0184,0.2839,0.2655
10002002,79,2020/4/8,1.616,1,77,29.8,2.952,-0.6473,0.8869,-0.0043,-8.00E-04,0.0047,0.2642,3.2,2.73,0.0165,0.2891,0.2726
10002002,80,2020/4/9,1.653,1,76,28.3,2.952,-0.6431,0.9044,-0.0043,-8.00E-04,0.0047,0.2682,-3.5,2.739,0.0217,0.2806,0.2589
10002002,81,2020/4/10,1.625,1,75,28.9,2.952,-0.645,0.9063,-0.0042,-8.00E-04,0.0046,0.2591,1.1,2.738,0.0189,0.2809,0.262
10002002,82,2020/4/13,1.626,1,72,29.7,2.952,-0.662,0.9178,-0.0041,-8.00E-04,0.0044,0.2624,3.4,2.726,0.0142,0.2855,0.2713
10002002,83,2020/4/14,1.599,1,71,30.7,2.952,-0.6475,1.0661,-0.0039,-7.00E-04,0.0045,0.2716,-9.5,2.771,-0.0101,0.2356,0.2457
10002002,84,2020/4/15,1.522,1,70,30,2.952,-0.6741,1.0682,-0.004,-6.00E-04,0.0043,0.2442,4.3,2.751,-0.0089,0.2459,0.2548
10002002,85,2020/4/16,1.522,1,69,29.3,2.952,-0.6853,1.1195,-0.004,-6.00E-04,0.0043,0.2566,-2.8,2.753,-0.012,0.2375,0.2495
10002002,86,2020/4/17,1.579,1,68,29.7,2.952,-0.6453,1.192,-0.0037,-6.00E-04,0.0045,0.2512,-10.4,2.793,-0.0174,0.2076,0.225
10002002,87,2020/4/20,1.43,1,65,31.3,2.952,-0.6589,1.3426,-0.0036,-5.00E-04,0.0043,0.2262,-1.1,2.803,-0.0366,0.187,0.2236
10002002,88,2020/4/21,1.428,1,64,31.6,2.952,-0.705,1.2986,-0.0038,-5.00E-04,0.004,0.2226,9.6,2.771,-0.0366,0.2074,0.244
10002002,89,2020/4/22,1.418,1,63,32.5,2.952,-0.7183,1.5092,-0.0038,-4.00E-04,0.0039,0.2479,-5.2,2.79,-0.0557,0.1792,0.2349
10002002,90,2020/4/23,1.398,1,62,31.9,2.952,-0.7398,1.5609,-0.0038,-3.00E-04,0.0037,0.2305,1.3,2.787,-0.0569,0.1765,0.2334
10002002,91,2020/4/24,1.412,1,61,29.6,2.952,-0.8019,1.5107,-0.004,-2.00E-04,0.0031,0.2344,1.1,2.765,-0.05,0.187,0.237
10002002,92,2020/4/27,1.461,1,58,27.7,2.952,-0.779,1.6999,-0.0037,-2.00E-04,0.0033,0.237,-11.2,2.79,-0.0457,0.1648,0.2105
10002002,93,2020/4/28,1.424,1,57,27.2,2.952,-0.7493,1.8491,-0.0035,-2.00E-04,0.0035,0.2105,-7.6,2.81,-0.0459,0.1486,0.1945
10002002,94,2020/4/29,1.343,1,56,27.6,2.952,-0.724,2.0244,-0.0033,-3.00E-04,0.0037,0.1945,-5.7,2.829,-0.0513,0.1322,0.1835
10002002,95,2020/4/30,1.373,1,55,26.8,2.952,-0.6807,2.1953,-0.0031,-3.00E-04,0.004,0.1821,-9.2,2.852,-0.0504,0.115,0.1654
10002002,96,2020/5/4,1.315,1,51,27.6,2.952,-0.6908,2.2488,-0.0029,-3.00E-04,0.0038,0.1821,-9.2,2.852,-0.0516,0.1138,0.1654
10002002,97,2020/5/5,1.315,1,50,27.8,2.952,-0.6934,2.2626,-0.0029,-3.00E-04,0.0037,0.1821,-9.2,2.852,-0.052,0.1134,0.1654
10002002,98,2020/5/6,1.371,1,49,25,2.952,-0.7038,2.2384,-0.0028,-3.00E-04,0.0036,0.1632,-4.6,2.848,-0.0394,0.1163,0.1557
10002002,99,2020/5/7,1.347,1,48,24.5,2.952,-0.7236,2.2531,-0.0029,-3.00E-04,0.0034,0.1583,-1.5,2.843,-0.0377,0.1182,0.1559
10002002,100,2020/5/8,1.415,1,47,23.5,2.952,-0.6797,2.4181,-0.0026,-3.00E-04,0.0037,0.1581,-12.1,2.863,-0.0351,0.1038,0.1389
10002002,101,2020/5/11,1.619,1,44,23.6,2.952,-0.7023,2.6011,-0.0025,-3.00E-04,0.0034,0.1389,-1.5,2.863,-0.0375,0.0993,0.1368
10002002,102,2020/5/12,1.777,1,43,24.6,2.952,-0.7133,2.5884,-0.0025,-3.00E-04,0.0033,0.1368,3.7,2.86,-0.0407,0.1011,0.1418
10002002,103,2020/5/13,1.786,1,42,24.2,2.952,-0.7165,2.6048,-0.0025,-3.00E-04,0.0033,0.1418,-1.9,2.86,-0.0383,0.1008,0.1391
10002002,104,2020/5/14,1.882,1,41,25.4,2.952,-0.8002,2.2856,-0.0027,-2.00E-04,0.0027,0.1391,15.7,2.831,-0.0399,0.1211,0.161
10002002,105,2020/5/15,1.947,1,40,24.7,2.952,-0.8408,1.989,-0.0027,-1.00E-04,0.0023,0.1598,6.8,2.812,-0.0336,0.1371,0.1707
10002002,106,2020/5/18,1.949,1,37,21.1,2.952,-0.8132,2.3259,-0.0025,-2.00E-04,0.0024,0.1707,-16.6,2.833,-0.0237,0.1186,0.1423
10002002,107,2020/5/19,1.901,1,36,20.2,2.952,-0.7646,2.6214,-0.0023,-3.00E-04,0.0028,0.1423,-11.5,2.852,-0.0217,0.1042,0.1259
10002002,108,2020/5/20,1.971,1,35,19.2,2.952,-0.7784,2.5924,-0.0022,-2.00E-04,0.0026,0.1259,-1.5,2.849,-0.018,0.106,0.124
10002002,109,2020/5/21,1.85,1,34,20.7,2.952,-0.8221,2.4254,-0.0023,-1.00E-04,0.0023,0.124,9.4,2.838,-0.0224,0.1132,0.1356
10002002,110,2020/5/22,2.037,1,33,26.9,2.952,-0.942,1.0978,-0.0025,1.00E-04,0.001,0.1356,50.1,2.768,-0.0276,0.1759,0.2035
10002002,111,2020/5/25,1.975,1,30,24,2.952,-0.9413,1.1759,-0.0023,1.00E-04,9.00E-04,0.2035,-9.1,2.78,-0.0202,0.1648,0.185
10002002,112,2020/5/26,1.959,1,29,25.6,2.952,-0.9168,1.5641,-0.0022,0,0.0012,0.185,-7.4,2.802,-0.0271,0.1443,0.1714
10002002,113,2020/5/27,1.846,1,28,27.1,2.952,-0.9352,1.3185,-0.0021,1.00E-04,0.001,0.1714,6,2.792,-0.028,0.1536,0.1816
10002002,114,2020/5/28,2.003,1,27,25.9,2.952,-0.9184,1.535,-0.002,0,0.0011,0.1795,-4.7,2.801,-0.0252,0.1459,0.1711
10002002,115,2020/5/29,1.747,1,26,29,2.952,-0.9198,1.5324,-0.0019,0,0.0011,0.1711,3.4,2.802,-0.0319,0.1451,0.177
10002002,116,2020/6/1,1.766,1,23,23.6,2.952,-0.7997,3.0214,-0.0015,-3.00E-04,0.002,0.1766,-34.2,2.864,-0.0254,0.0908,0.1162
10002002,117,2020/6/2,1.761,1,22,22.7,2.952,-0.7576,3.4278,-0.0014,-4.00E-04,0.0022,0.1162,-11.4,2.879,-0.0243,0.0787,0.103
10002002,118,2020/6/3,2.08,1,21,21.7,2.952,-0.743,3.5577,-0.0013,-5.00E-04,0.0022,0.103,-6.9,2.884,-0.0209,0.075,0.0959
10002002,119,2020/6/4,1.908,1,20,22.5,2.952,-0.7875,3.5304,-0.0013,-3.00E-04,0.002,0.0959,5,2.878,-0.0234,0.0773,0.1007
10002002,120,2020/6/5,2.15,1,19,20.3,2.952,-0.7401,3.9963,-0.0011,-5.00E-04,0.0021,0.1007,-15.5,2.892,-0.0187,0.0664,0.0851
10002002,121,2020/6/8,2.605,1,16,22.9,2.952,-0.7031,4.6618,-9.00E-04,-6.00E-04,0.0021,0.0851,-7.4,2.906,-0.0242,0.0546,0.0788
10002002,122,2020/6/9,3.252,1,15,20.6,2.952,-0.6278,5.32,-8.00E-04,-7.00E-04,0.0022,0.0781,-20.6,2.923,-0.0198,0.0422,0.062
10002002,123,2020/6/10,2.406,1,14,21.1,2.952,-0.7146,5.0127,-8.00E-04,-6.00E-04,0.0019,0.062,13.9,2.908,-0.0192,0.0514,0.0706
10002002,124,2020/6/11,2.667,1,13,25.4,2.952,-0.8524,3.5389,-9.00E-04,-3.00E-04,0.0013,0.0706,38,2.878,-0.0227,0.0747,0.0974
10002002,125,2020/6/12,2.305,1,12,26.8,2.952,-0.7953,4.1987,-8.00E-04,-5.00E-04,0.0015,0.0974,-7.9,2.891,-0.0249,0.0648,0.0897
10002003,1,2019/12/11,8.384,1,196,15.4,3.05,-0.549,1.6976,-0.0093,0,0.0086,0.1583,-3,2.947,-0.0396,0.114,0.1536
10002003,2,2019/12/12,8.294,1,195,15.5,3.05,-0.5676,1.7118,-0.0095,0,0.0084,0.1536,4,2.937,-0.0412,0.1186,0.1598
10002003,3,2019/12/13,8.958,1,194,16,3.05,-0.4608,1.5923,-0.0078,-1.00E-04,0.0087,0.159,-16.8,3,-0.04,0.0923,0.1323
10002003,4,2019/12/16,8.097,1,191,14.8,3.05,-0.4736,1.6128,-0.0079,-1.00E-04,0.0086,0.1323,-5.5,2.993,-0.0297,0.0953,0.125
10002003,5,2019/12/17,7.882,1,190,14.8,3.05,-0.4252,1.4964,-0.0071,-1.00E-04,0.0086,0.125,-12,3.025,-0.024,0.086,0.11
10002003,6,2019/12/18,7.928,1,189,15.1,3.05,-0.4376,1.5126,-0.0073,-1.00E-04,0.0086,0.11,5.5,3.017,-0.0267,0.0893,0.116
10002003,7,2019/12/19,7.612,1,188,15.2,3.05,-0.4485,1.539,-0.0074,-1.00E-04,0.0085,0.116,3.2,3.01,-0.0283,0.0914,0.1197
10002003,8,2019/12/20,7.294,1,187,14.8,3.05,-0.4567,1.5495,-0.0075,-1.00E-04,0.0085,0.1197,-1.3,3.005,-0.0246,0.0936,0.1182
10002003,9,2019/12/23,7.35,1,184,14.5,3.05,-0.4997,1.6121,-0.008,-1.00E-04,0.0084,0.1182,8,2.979,-0.0236,0.104,0.1276
10002003,10,2019/12/24,7.067,1,183,14.4,3.05,-0.486,1.6245,-0.0078,-1.00E-04,0.0084,0.1275,-3.9,2.988,-0.0239,0.0986,0.1225
10002003,11,2019/12/25,7.404,1,182,14.5,3.05,-0.498,1.6338,-0.0079,-1.00E-04,0.0084,0.1225,2.9,2.981,-0.0241,0.102,0.1261
10002003,12,2019/12/26,7.523,1,181,14.8,3.05,-0.4644,1.6204,-0.0074,-1.00E-04,0.0084,0.1269,-6.8,3.002,-0.0265,0.0918,0.1183
10002003,13,2019/12/27,8.235,1,180,14.7,3.05,-0.454,1.5628,-0.0072,-1.00E-04,0.0084,0.1183,-3,3.009,-0.023,0.0918,0.1148
10002003,14,2019/12/30,8.716,1,177,15.8,3.05,-0.3906,1.5055,-0.0061,-1.00E-04,0.0082,0.1148,-8.7,3.051,-0.0311,0.0737,0.1048
10002003,15,2019/12/31,9.118,1,176,16.2,3.05,-0.3708,1.6476,-0.0058,-1.00E-04,0.008,0.1048,0.5,3.058,-0.0441,0.0612,0.1053
10002003,16,2020/1/2,9.772,1,174,16.3,3.05,-0.3341,1.5841,-0.0052,-1.00E-04,0.0077,0.1053,-8.4,3.081,-0.0437,0.0528,0.0965
10002003,17,2020/1/3,9.312,1,173,16.4,3.05,-0.3542,1.6459,-0.0054,-1.00E-04,0.0079,0.0971,5.5,3.068,-0.046,0.0564,0.1024
10002003,18,2020/1/6,9.053,1,170,17,3.05,-0.391,1.6041,-0.0059,-1.00E-04,0.008,0.1024,10.6,3.05,-0.0442,0.0691,0.1133
10002003,19,2020/1/7,9.57,1,169,17.5,3.05,-0.373,1.5663,-0.0056,-1.00E-04,0.0079,0.1133,-1.1,3.062,-0.0468,0.0652,0.112
10002003,20,2020/1/8,9.502,1,168,17.4,3.05,-0.4203,1.6239,-0.0062,-1.00E-04,0.008,0.112,9.9,3.033,-0.0458,0.0773,0.1231
10002003,21,2020/1/9,9.436,1,167,17.1,3.05,-0.3836,1.5517,-0.0057,-1.00E-04,0.0079,0.1231,-9.9,3.057,-0.0418,0.0691,0.1109
10002003,22,2020/1/10,9.499,1,166,17.2,3.05,-0.3769,1.5592,-0.0056,-1.00E-04,0.0078,0.1109,-1.5,3.061,-0.0425,0.0667,0.1092
10002003,23,2020/1/13,9.67,1,163,16.7,3.05,-0.3511,1.4889,-0.0051,-2.00E-04,0.0076,0.1092,-10.9,3.08,-0.0357,0.0616,0.0973
10002003,24,2020/1/14,9.652,1,162,16.4,3.05,-0.3536,1.5506,-0.0051,-1.00E-04,0.0076,0.0973,-1.2,3.076,-0.0362,0.0599,0.0961
10002003,25,2020/1/15,9.857,1,161,15.9,3.05,-0.4022,1.6208,-0.0057,-1.00E-04,0.0078,0.0961,8.1,3.046,-0.0321,0.0718,0.1039
10002003,26,2020/1/16,9.556,1,160,15.5,3.05,-0.414,1.7458,-0.0058,-1.00E-04,0.0078,0.1039,0.5,3.037,-0.0345,0.0699,0.1044
10002003,27,2020/1/17,9.471,1,159,15.1,3.05,-0.4063,1.7249,-0.0057,-1.00E-04,0.0078,0.1035,-4.1,3.042,-0.0308,0.0685,0.0993
10002003,28,2020/1/20,9.543,1,156,15.4,3.05,-0.3806,1.6863,-0.0052,-1.00E-04,0.0076,0.0993,-5.3,3.058,-0.0315,0.0625,0.094
10002003,29,2020/1/21,9.867,1,155,16.4,3.05,-0.4702,1.7502,-0.0064,-1.00E-04,0.0078,0.094,31.6,3.007,-0.0373,0.0864,0.1237
10002003,30,2020/1/22,9.739,1,154,16.3,3.05,-0.4724,1.6571,-0.0064,-1.00E-04,0.0078,0.1237,-0.5,3.006,-0.0309,0.0922,0.1231
10002003,31,2020/1/23,9.401,1,153,17.8,3.05,-0.5942,1.4946,-0.0079,-1.00E-04,0.0073,0.1231,43.3,2.925,-0.0303,0.1461,0.1764
10002003,32,2020/2/3,6.952,1,142,29,3.05,-0.6599,0.6698,-0.0085,-5.00E-04,0.0062,0.1764,119.1,2.707,0.0207,0.4072,0.3865
10002003,33,2020/2/4,4.411,1,141,24.1,3.05,-0.6063,0.6797,-0.0079,-5.00E-04,0.0067,0.4252,-28.6,2.785,0.0558,0.3593,0.3035
10002003,34,2020/2/5,4.402,1,140,23.1,3.05,-0.5957,0.6809,-0.0077,-6.00E-04,0.0067,0.3035,-5.7,2.801,0.0636,0.3498,0.2862
10002003,35,2020/2/6,3.975,1,139,21.6,3.05,-0.5676,0.6794,-0.0074,-6.00E-04,0.0069,0.2854,-12.6,2.842,0.0774,0.3267,0.2493
10002003,36,2020/2/7,3.949,1,138,22.8,3.05,-0.5686,0.6797,-0.0073,-6.00E-04,0.0069,0.2493,3.3,2.841,0.0698,0.3273,0.2575
10002003,37,2020/2/10,3.697,1,135,22.9,3.05,-0.5727,0.6885,-0.0072,-6.00E-04,0.0068,0.2575,0.3,2.839,0.0676,0.326,0.2584
10002003,38,2020/2/11,3.56,1,134,21.5,3.05,-0.5516,0.6873,-0.0069,-6.00E-04,0.0069,0.2603,-11.8,2.87,0.079,0.3086,0.2296
10002003,39,2020/2/12,4.139,1,133,21.1,3.05,-0.5431,0.6904,-0.0068,-7.00E-04,0.0069,0.2296,-4.9,2.884,0.0812,0.2996,0.2184
10002003,40,2020/2/13,4.292,1,132,21.4,3.05,-0.5542,0.6942,-0.0069,-6.00E-04,0.0068,0.2195,4.5,2.869,0.0779,0.3072,0.2293
10002003,41,2020/2/14,4.159,1,131,21.6,3.05,-0.5437,0.6952,-0.0067,-7.00E-04,0.0069,0.2291,-3.7,2.885,0.077,0.2977,0.2207
10002003,42,2020/2/17,4.259,1,128,20.1,3.05,-0.5076,0.6964,-0.0062,-7.00E-04,0.0069,0.2169,-18.3,2.94,0.0888,0.2661,0.1773
10002003,43,2020/2/18,4.354,1,127,20.1,3.05,-0.5271,0.7041,-0.0063,-7.00E-04,0.0068,0.1792,7.4,2.913,0.0869,0.2794,0.1925
10002003,44,2020/2/19,4.41,1,126,20.3,3.05,-0.5281,0.7089,-0.0063,-7.00E-04,0.0068,0.1925,0.5,2.913,0.0846,0.278,0.1934
10002003,45,2020/2/20,4.387,1,125,20.5,3.05,-0.4904,0.6982,-0.0058,-7.00E-04,0.0069,0.1909,-13.6,2.967,0.0856,0.2505,0.1649
10002003,46,2020/2/21,4.316,1,124,21.5,3.05,-0.497,0.7012,-0.0059,-7.00E-04,0.0069,0.1649,6.6,2.958,0.0791,0.2549,0.1758
10002003,47,2020/2/24,4.195,1,121,23.9,3.05,-0.5231,0.7191,-0.006,-7.00E-04,0.0067,0.1758,19.1,2.924,0.0601,0.2694,0.2093
10002003,48,2020/2/25,4.099,1,120,22.9,3.05,-0.5415,0.7233,-0.0061,-7.00E-04,0.0066,0.2093,3.4,2.899,0.0661,0.2826,0.2165
10002003,49,2020/2/26,4.153,1,119,24,3.05,-0.5455,0.7246,-0.0061,-7.00E-04,0.0065,0.2183,3.6,2.894,0.0592,0.2853,0.2261
10002003,50,2020/2/27,4.004,1,118,21.6,3.05,-0.5433,0.7271,-0.006,-7.00E-04,0.0065,0.2219,-6.2,2.898,0.0743,0.2824,0.2081
10002003,51,2020/2/28,3.966,1,117,23.2,3.05,-0.6045,0.726,-0.0065,-7.00E-04,0.0061,0.2087,29.9,2.814,0.0602,0.3312,0.271
10002003,52,2020/3/2,4.092,1,114,21.9,3.05,-0.5445,0.7327,-0.0058,-7.00E-04,0.0064,0.2714,-23.4,2.899,0.0729,0.2809,0.208
10002003,53,2020/3/3,4.139,1,113,20.6,3.05,-0.6167,1.2827,-0.0061,-3.00E-04,0.0062,0.208,-6.6,2.907,-0.0134,0.1808,0.1942
10002003,54,2020/3/4,4.301,1,112,21.5,3.05,-0.5795,1.3417,-0.0057,-3.00E-04,0.0064,0.1961,-7.4,2.939,-0.0233,0.1582,0.1815
10002003,55,2020/3/5,4.532,1,111,21.6,3.05,-0.4924,1.3377,-0.0049,-4.00E-04,0.0066,0.1815,-18.7,3.004,-0.0238,0.1237,0.1475
10002003,56,2020/3/6,4.346,1,110,22.5,3.05,-0.5663,1.372,-0.0055,-3.00E-04,0.0064,0.1475,22.2,2.951,-0.0308,0.1495,0.1803
10002003,57,2020/3/9,4.166,1,107,27.7,3.05,-0.6814,1.2457,-0.0063,-2.00E-04,0.0055,0.1803,45.6,2.861,-0.0529,0.2097,0.2626
10002003,58,2020/3/10,4.288,1,106,25.8,3.05,-0.6137,1.2771,-0.0057,-3.00E-04,0.006,0.2626,-15.8,2.911,-0.0406,0.1805,0.2211
10002003,59,2020/3/11,4.151,1,105,26.7,3.05,-0.6625,1.2475,-0.0061,-3.00E-04,0.0056,0.2211,12.2,2.874,-0.0449,0.2032,0.2481
10002003,60,2020/3/12,4.1,1,104,29.3,3.05,-0.7068,1.1776,-0.0064,-2.00E-04,0.0052,0.2481,15.3,2.836,-0.0555,0.2306,0.2861
10002003,61,2020/3/13,4.001,1,103,35.8,3.05,-0.6981,0.9621,-0.0063,-4.00E-04,0.0052,0.2861,21.4,2.796,-0.0624,0.2849,0.3473
10002003,62,2020/3/16,3.92,1,100,38.1,3.05,-0.7937,0.8112,-0.0069,-2.00E-04,0.004,0.3316,29.1,2.687,-0.06,0.3682,0.4282
10002003,63,2020/3/17,3.611,1,99,36.1,3.05,-0.788,0.7821,-0.0068,-3.00E-04,0.004,0.4282,-0.5,2.675,-0.0423,0.3839,0.4262
10002003,64,2020/3/18,3.415,1,98,37.9,3.05,-0.8213,0.6955,-0.0069,-2.00E-04,0.0035,0.4273,11.4,2.617,-0.0413,0.4345,0.4758
10002003,65,2020/3/19,2.956,1,97,44.2,3.05,-0.8365,0.6245,-0.007,-2.00E-04,0.0033,0.4714,15,2.564,-0.0562,0.4857,0.5419
10002003,66,2020/3/20,2.834,1,96,37.2,3.05,-0.7965,0.6984,-0.0066,-3.00E-04,0.0038,0.534,-12.7,2.624,-0.0293,0.4371,0.4664
10002003,67,2020/3/23,2.807,1,93,40.5,3.05,-0.8326,0.6115,-0.0067,-3.00E-04,0.0032,0.4654,14.2,2.553,-0.0315,0.5001,0.5316
10002003,68,2020/3/24,2.782,1,92,35.4,3.05,-0.7756,0.688,-0.0063,-4.00E-04,0.0039,0.532,-14.6,2.627,-0.0099,0.4445,0.4544
10002003,69,2020/3/25,2.816,1,91,37.5,3.05,-0.7259,0.7281,-0.0059,-6.00E-04,0.0045,0.4544,-7.7,2.687,-0.0156,0.4036,0.4192
10002003,70,2020/3/26,2.736,1,90,37.2,3.05,-0.7356,0.7239,-0.0059,-6.00E-04,0.0043,0.4192,1.2,2.677,-0.0143,0.4099,0.4242
10002003,71,2020/3/27,2.75,1,89,37,3.05,-0.7233,0.7319,-0.0057,-6.00E-04,0.0044,0.4242,-2.9,2.692,-0.0119,0.4001,0.412
10002003,72,2020/3/30,2.713,1,86,36.1,3.05,-0.741,0.7341,-0.0056,-6.00E-04,0.0042,0.4119,0.6,2.68,-0.0094,0.405,0.4144
10002003,73,2020/3/31,2.735,1,85,34.7,3.05,-0.7488,0.7346,-0.0056,-5.00E-04,0.0041,0.4097,0.4,2.675,-0.0044,0.4069,0.4113
10002003,74,2020/4/1,2.739,1,84,35.3,3.05,-0.7543,0.7335,-0.0056,-5.00E-04,0.004,0.4113,1.2,2.671,-0.0072,0.409,0.4162
10002003,75,2020/4/2,2.84,1,83,33.9,3.05,-0.7283,0.7627,-0.0054,-6.00E-04,0.0043,0.4152,-7.5,2.706,-7.00E-04,0.3833,0.384
10002003,76,2020/4/3,2.801,1,82,33.1,3.05,-0.7423,0.7593,-0.0054,-6.00E-04,0.0041,0.3752,3.7,2.694,7.00E-04,0.3898,0.3891
10002003,77,2020/4/6,2.663,1,79,33.6,3.05,-0.7479,0.7648,-0.0052,-6.00E-04,0.004,0.3752,3.7,2.694,-0.001,0.3881,0.3891
10002003,78,2020/4/7,2.683,1,78,31.8,3.05,-0.7068,0.8004,-0.0049,-7.00E-04,0.0044,0.3891,-11.3,2.743,0.0091,0.3543,0.3452
10002003,79,2020/4/8,2.673,1,77,30.8,3.05,-0.7227,0.8,-0.0049,-7.00E-04,0.0042,0.3452,1.4,2.73,0.0108,0.3608,0.35
10002003,80,2020/4/9,2.654,1,76,30.3,3.05,-0.7203,0.8158,-0.0048,-7.00E-04,0.0042,0.3488,-2.3,2.739,0.0111,0.352,0.3409
10002003,81,2020/4/10,2.689,1,75,30.9,3.05,-0.7222,0.8162,-0.0048,-7.00E-04,0.0042,0.344,-0.1,2.738,0.0089,0.3524,0.3435
10002003,82,2020/4/13,2.658,1,72,32.7,3.05,-0.7394,0.8153,-0.0047,-6.00E-04,0.0039,0.3476,2.9,2.726,7.00E-04,0.3584,0.3577
10002003,83,2020/4/14,2.687,1,71,34.2,3.05,-0.7384,0.9342,-0.0046,-5.00E-04,0.004,0.359,-7.9,2.771,-0.0235,0.3072,0.3307
10002003,84,2020/4/15,2.636,1,70,33.7,3.05,-0.7635,0.9142,-0.0046,-5.00E-04,0.0037,0.3285,4.2,2.751,-0.0224,0.3198,0.3422
10002003,85,2020/4/16,2.705,1,69,33.5,3.05,-0.7781,0.938,-0.0046,-4.00E-04,0.0036,0.3422,-0.9,2.753,-0.0267,0.3123,0.339
10002003,86,2020/4/17,2.758,1,68,33.8,3.05,-0.7469,1.0243,-0.0044,-5.00E-04,0.0039,0.3389,-8.1,2.793,-0.0322,0.2792,0.3114
10002003,87,2020/4/20,2.52,1,65,34.3,3.05,-0.7717,1.1066,-0.0043,-4.00E-04,0.0036,0.3114,-2.2,2.803,-0.0445,0.2599,0.3044
10002003,88,2020/4/21,2.557,1,64,35.2,3.05,-0.8104,1.02,-0.0044,-3.00E-04,0.0031,0.3044,8.1,2.771,-0.045,0.2842,0.3292
10002003,89,2020/4/22,2.496,1,63,36.5,3.05,-0.8377,1.0978,-0.0045,-2.00E-04,0.0028,0.3338,-4,2.79,-0.0628,0.2575,0.3203
10002003,90,2020/4/23,2.479,1,62,36.3,3.05,-0.86,1.0704,-0.0045,-1.00E-04,0.0026,0.3143,2,2.787,-0.064,0.2567,0.3207
10002003,91,2020/4/24,2.486,1,61,33.4,3.05,-0.9096,0.884,-0.0047,1.00E-04,0.0018,0.3202,1.2,2.765,-0.0517,0.2722,0.3239
10002003,92,2020/4/27,2.451,1,58,31.8,3.05,-0.9016,0.9932,-0.0044,0,0.0019,0.3239,-8.1,2.79,-0.049,0.2486,0.2976
10002003,93,2020/4/28,2.455,1,57,30.7,3.05,-0.886,1.1209,-0.0042,0,0.0021,0.2976,-6.5,2.81,-0.048,0.2303,0.2783
10002003,94,2020/4/29,2.354,1,56,32.6,3.05,-0.8758,1.2409,-0.0041,0,0.0023,0.2783,-2.4,2.829,-0.0593,0.2123,0.2716
10002003,95,2020/4/30,2.31,1,55,29.3,3.05,-0.8513,1.4243,-0.0039,-1.00E-04,0.0026,0.2652,-8.8,2.852,-0.05,0.1919,0.2419
10002003,96,2020/5/4,2.208,1,51,30.1,3.05,-0.8627,1.4019,-0.0037,0,0.0023,0.2652,-8.8,2.852,-0.0502,0.1917,0.2419
10002003,97,2020/5/5,2.208,1,50,30.4,3.05,-0.8656,1.3951,-0.0036,0,0.0023,0.2652,-8.8,2.852,-0.0503,0.1916,0.2419
10002003,98,2020/5/6,2.281,1,49,27.7,3.05,-0.8723,1.3526,-0.0036,0,0.0022,0.2396,-2.3,2.848,-0.0387,0.1953,0.234
10002003,99,2020/5/7,2.261,1,48,28.4,3.05,-0.8886,1.2782,-0.0036,0,0.002,0.2382,0.5,2.843,-0.0405,0.1988,0.2393
10002003,100,2020/5/8,2.286,1,47,27.1,3.05,-0.8641,1.4743,-0.0034,-1.00E-04,0.0022,0.2393,-8.2,2.863,-0.0384,0.1813,0.2197
10002003,101,2020/5/11,2.288,1,44,27.3,3.05,-0.8912,1.4004,-0.0033,0,0.0019,0.2199,-0.7,2.863,-0.0391,0.1792,0.2183
10002003,102,2020/5/12,2.254,1,43,29.1,3.05,-0.8985,1.3488,-0.0032,0,0.0017,0.2183,3.3,2.86,-0.0435,0.1819,0.2254
10002003,103,2020/5/13,2.767,1,42,28.1,3.05,-0.9017,1.3336,-0.0032,0,0.0017,0.2254,-1.8,2.86,-0.0394,0.1819,0.2213
10002003,104,2020/5/14,2.222,1,41,29,3.05,-0.945,0.9093,-0.0032,1.00E-04,0.0011,0.2213,10.5,2.831,-0.0365,0.2081,0.2446
10002003,105,2020/5/15,2.116,1,40,28.1,3.05,-0.96,0.7066,-0.0032,2.00E-04,8.00E-04,0.2461,3.9,2.812,-0.0291,0.2266,0.2557
10002003,106,2020/5/18,2.105,1,37,25.7,3.05,-0.9546,0.8269,-0.003,2.00E-04,9.00E-04,0.2557,-9.7,2.833,-0.0241,0.2068,0.2309
